Date,y,x1,x2,x3,x4,x5
2015-02-11,24315.019531,24528.099609,24521.0,24679.390625,24765.490234,24679.759766
2015-02-12,24422.150391,24315.019531,24528.099609,24521.0,24679.390625,24765.490234
2015-02-13,24682.539063,24422.150391,24315.019531,24528.099609,24521.0,24679.390625
2015-02-16,24726.529297,24682.539063,24422.150391,24315.019531,24528.099609,24521.0
2015-02-17,24784.880859,24726.529297,24682.539063,24422.150391,24315.019531,24528.099609
2015-02-18,24832.080078,24784.880859,24726.529297,24682.539063,24422.150391,24315.019531
2015-02-23,24836.759766,24832.080078,24784.880859,24726.529297,24682.539063,24422.150391
2015-02-24,24750.070313,24836.759766,24832.080078,24784.880859,24726.529297,24682.539063
2015-02-25,24778.279297,24750.070313,24836.759766,24832.080078,24784.880859,24726.529297
2015-02-26,24902.060547,24778.279297,24750.070313,24836.759766,24832.080078,24784.880859
2015-02-27,24823.289063,24902.060547,24778.279297,24750.070313,24836.759766,24832.080078
2015-03-02,24887.439453,24823.289063,24902.060547,24778.279297,24750.070313,24836.759766
2015-03-03,24702.779297,24887.439453,24823.289063,24902.060547,24778.279297,24750.070313
2015-03-04,24465.380859,24702.779297,24887.439453,24823.289063,24902.060547,24778.279297
2015-03-05,24193.039063,24465.380859,24702.779297,24887.439453,24823.289063,24902.060547
2015-03-06,24164.0,24193.039063,24465.380859,24702.779297,24887.439453,24823.289063
2015-03-09,24123.050781,24164.0,24193.039063,24465.380859,24702.779297,24887.439453
2015-03-10,23896.980469,24123.050781,24164.0,24193.039063,24465.380859,24702.779297
2015-03-11,23717.970703,23896.980469,24123.050781,24164.0,24193.039063,24465.380859
2015-03-12,23797.960938,23717.970703,23896.980469,24123.050781,24164.0,24193.039063
2015-03-13,23823.210938,23797.960938,23717.970703,23896.980469,24123.050781,24164.0
2015-03-16,23949.550781,23823.210938,23797.960938,23717.970703,23896.980469,24123.050781
2015-03-17,23901.490234,23949.550781,23823.210938,23797.960938,23717.970703,23896.980469
2015-03-18,24120.080078,23901.490234,23949.550781,23823.210938,23797.960938,23717.970703
2015-03-19,24468.890625,24120.080078,23901.490234,23949.550781,23823.210938,23797.960938
2015-03-20,24375.240234,24468.890625,24120.080078,23901.490234,23949.550781,23823.210938
2015-03-23,24494.509766,24375.240234,24468.890625,24120.080078,23901.490234,23949.550781
2015-03-24,24399.599609,24494.509766,24375.240234,24468.890625,24120.080078,23901.490234
2015-03-25,24528.230469,24399.599609,24494.509766,24375.240234,24468.890625,24120.080078
2015-03-26,24497.080078,24528.230469,24399.599609,24494.509766,24375.240234,24468.890625
2015-03-27,24486.199219,24497.080078,24528.230469,24399.599609,24494.509766,24375.240234
2015-03-30,24855.119141,24486.199219,24497.080078,24528.230469,24399.599609,24494.509766
2015-03-31,24900.890625,24855.119141,24486.199219,24497.080078,24528.230469,24399.599609
2015-04-01,25082.75,24900.890625,24855.119141,24486.199219,24497.080078,24528.230469
2015-04-02,25275.640625,25082.75,24900.890625,24855.119141,24486.199219,24497.080078
2015-04-08,26236.859375,25275.640625,25082.75,24900.890625,24855.119141,24486.199219
2015-04-09,26944.390625,26236.859375,25275.640625,25082.75,24900.890625,24855.119141
2015-04-10,27272.390625,26944.390625,26236.859375,25275.640625,25082.75,24900.890625
2015-04-13,28016.339844,27272.390625,26944.390625,26236.859375,25275.640625,25082.75
2015-04-14,27561.490234,28016.339844,27272.390625,26944.390625,26236.859375,25275.640625
2015-04-15,27618.820313,27561.490234,28016.339844,27272.390625,26944.390625,26236.859375
2015-04-16,27739.710938,27618.820313,27561.490234,28016.339844,27272.390625,26944.390625
2015-04-17,27653.119141,27739.710938,27618.820313,27561.490234,28016.339844,27272.390625
2015-04-20,27094.929688,27653.119141,27739.710938,27618.820313,27561.490234,28016.339844
2015-04-21,27850.490234,27094.929688,27653.119141,27739.710938,27618.820313,27561.490234
2015-04-22,27933.849609,27850.490234,27094.929688,27653.119141,27739.710938,27618.820313
2015-04-23,27827.699219,27933.849609,27850.490234,27094.929688,27653.119141,27739.710938
2015-04-24,28060.980469,27827.699219,27933.849609,27850.490234,27094.929688,27653.119141
2015-04-27,28433.589844,28060.980469,27827.699219,27933.849609,27850.490234,27094.929688
2015-04-28,28442.75,28433.589844,28060.980469,27827.699219,27933.849609,27850.490234
2015-04-29,28400.339844,28442.75,28433.589844,28060.980469,27827.699219,27933.849609
2015-04-30,28133.0,28400.339844,28442.75,28433.589844,28060.980469,27827.699219
2015-05-04,28123.820313,28133.0,28400.339844,28442.75,28433.589844,28060.980469
2015-05-05,27755.539063,28123.820313,28133.0,28400.339844,28442.75,28433.589844
2015-05-06,27640.910156,27755.539063,28123.820313,28133.0,28400.339844,28442.75
2015-05-07,27289.970703,27640.910156,27755.539063,28123.820313,28133.0,28400.339844
2015-05-08,27577.339844,27289.970703,27640.910156,27755.539063,28123.820313,28133.0
2015-05-11,27718.199219,27577.339844,27289.970703,27640.910156,27755.539063,28123.820313
2015-05-12,27407.179688,27718.199219,27577.339844,27289.970703,27640.910156,27755.539063
2015-05-13,27249.279297,27407.179688,27718.199219,27577.339844,27289.970703,27640.910156
2015-05-14,27286.550781,27249.279297,27407.179688,27718.199219,27577.339844,27289.970703
2015-05-15,27822.279297,27286.550781,27249.279297,27407.179688,27718.199219,27577.339844
2015-05-18,27591.25,27822.279297,27286.550781,27249.279297,27407.179688,27718.199219
2015-05-19,27693.539063,27591.25,27822.279297,27286.550781,27249.279297,27407.179688
2015-05-20,27585.050781,27693.539063,27591.25,27822.279297,27286.550781,27249.279297
2015-05-21,27523.720703,27585.050781,27693.539063,27591.25,27822.279297,27286.550781
2015-05-22,27992.830078,27523.720703,27585.050781,27693.539063,27591.25,27822.279297
2015-05-26,28249.859375,27992.830078,27523.720703,27585.050781,27693.539063,27591.25
