Date,y,x1,x2,x3,x4,x5
2021-01-25,30159.009766,29447.849609,29927.759766,29962.470703,29642.279297,28862.769531
2021-01-26,29391.259766,30159.009766,29447.849609,29927.759766,29962.470703,29642.279297
2021-01-27,29297.529297,29391.259766,30159.009766,29447.849609,29927.759766,29962.470703
2021-01-28,28550.769531,29297.529297,29391.259766,30159.009766,29447.849609,29927.759766
2021-01-29,28283.710938,28550.769531,29297.529297,29391.259766,30159.009766,29447.849609
2021-02-01,28892.859375,28283.710938,28550.769531,29297.529297,29391.259766,30159.009766
2021-02-02,29248.699219,28892.859375,28283.710938,28550.769531,29297.529297,29391.259766
2021-02-03,29307.460938,29248.699219,28892.859375,28283.710938,28550.769531,29297.529297
2021-02-04,29113.5,29307.460938,29248.699219,28892.859375,28283.710938,28550.769531
2021-02-05,29288.679688,29113.5,29307.460938,29248.699219,28892.859375,28283.710938
2021-02-08,29319.470703,29288.679688,29113.5,29307.460938,29248.699219,28892.859375
2021-02-09,29476.189453,29319.470703,29288.679688,29113.5,29307.460938,29248.699219
2021-02-10,30038.720703,29476.189453,29319.470703,29288.679688,29113.5,29307.460938
2021-02-11,30173.570313,30038.720703,29476.189453,29319.470703,29288.679688,29113.5
2021-02-16,30746.660156,30173.570313,30038.720703,29476.189453,29319.470703,29288.679688
2021-02-17,31084.939453,30746.660156,30173.570313,30038.720703,29476.189453,29319.470703
2021-02-18,30595.269531,31084.939453,30746.660156,30173.570313,30038.720703,29476.189453
2021-02-19,30644.730469,30595.269531,31084.939453,30746.660156,30173.570313,30038.720703
2021-02-22,30319.830078,30644.730469,30595.269531,31084.939453,30746.660156,30173.570313
2021-02-23,30632.640625,30319.830078,30644.730469,30595.269531,31084.939453,30746.660156
2021-02-24,29718.240234,30632.640625,30319.830078,30644.730469,30595.269531,31084.939453
2021-02-25,30074.169922,29718.240234,30632.640625,30319.830078,30644.730469,30595.269531
2021-02-26,28980.210938,30074.169922,29718.240234,30632.640625,30319.830078,30644.730469
2021-03-01,29452.570313,28980.210938,30074.169922,29718.240234,30632.640625,30319.830078
2021-03-02,29095.859375,29452.570313,28980.210938,30074.169922,29718.240234,30632.640625
2021-03-03,29880.419922,29095.859375,29452.570313,28980.210938,30074.169922,29718.240234
2021-03-04,29236.789063,29880.419922,29095.859375,29452.570313,28980.210938,30074.169922
2021-03-05,29098.289063,29236.789063,29880.419922,29095.859375,29452.570313,28980.210938
2021-03-08,28540.830078,29098.289063,29236.789063,29880.419922,29095.859375,29452.570313
2021-03-09,28773.230469,28540.830078,29098.289063,29236.789063,29880.419922,29095.859375
2021-03-10,28907.519531,28773.230469,28540.830078,29098.289063,29236.789063,29880.419922
2021-03-11,29385.609375,28907.519531,28773.230469,28540.830078,29098.289063,29236.789063
2021-03-12,28739.720703,29385.609375,28907.519531,28773.230469,28540.830078,29098.289063
2021-03-15,28833.759766,28739.720703,29385.609375,28907.519531,28773.230469,28540.830078
2021-03-16,29027.689453,28833.759766,28739.720703,29385.609375,28907.519531,28773.230469
2021-03-17,29034.119141,29027.689453,28833.759766,28739.720703,29385.609375,28907.519531
2021-03-18,29405.720703,29034.119141,29027.689453,28833.759766,28739.720703,29385.609375
2021-03-19,28990.939453,29405.720703,29034.119141,29027.689453,28833.759766,28739.720703
2021-03-22,28885.339844,28990.939453,29405.720703,29034.119141,29027.689453,28833.759766
2021-03-23,28497.380859,28885.339844,28990.939453,29405.720703,29034.119141,29027.689453
2021-03-24,27918.140625,28497.380859,28885.339844,28990.939453,29405.720703,29034.119141
2021-03-25,27899.609375,27918.140625,28497.380859,28885.339844,28990.939453,29405.720703
2021-03-26,28336.429688,27899.609375,27918.140625,28497.380859,28885.339844,28990.939453
2021-03-29,28338.300781,28336.429688,27899.609375,27918.140625,28497.380859,28885.339844
2021-03-30,28577.5,28338.300781,28336.429688,27899.609375,27918.140625,28497.380859
